CUI-less	envo.json	ENVO:01000258_SYNONYM	cline	cline[SYNONYM_OF:fluid cline]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000258	fluid cline	fluid cline	biolink:OntologyClass
CUI-less	envo.json	PATO:0002242	velocity	velocity	biolink:OntologyClass
CUI-less	envo.json	PATO:0002243_SYNONYM	volumetric flow rate	volumetric flow rate[SYNONYM_OF:fluid flow rate]	biolink:OntologyClass
CUI-less	envo.json	PATO:0002243_SYNONYM	volume flow rate	volume flow rate[SYNONYM_OF:fluid flow rate]	biolink:OntologyClass
CUI-less	envo.json	PATO:0002243	fluid flow rate	fluid flow rate	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001583	Afrotropical Ecoregion	Afrotropical Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000251_SYNONYM	boreal	boreal[SYNONYM_OF:subpolar]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000251_SYNONYM	subarctic	subarctic[SYNONYM_OF:subpolar]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000251	subpolar	subpolar	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000252	freshwater lake biome	freshwater lake biome	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001582	forest floor	forest floor	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001585_SYNONYM	Arabian Peninsula: Yemen and Saudi Arabia	Arabian Peninsula: Yemen and Saudi Arabia[SYNONYM_OF:Yemen and Saudi Arabia Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001585	Yemen and Saudi Arabia Ecoregion	Yemen and Saudi Arabia Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000253	freshwater river biome	freshwater river biome	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000254_SYNONYM	environment	environment[SYNONYM_OF:environmental system]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000254	environmental system	environmental system	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001584_SYNONYM	Southern Africa: Southern Namibia into South Africa	Southern Africa: Southern Namibia into South Africa[SYNONYM_OF:Succulent Karoo Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001584	Succulent Karoo Ecoregion	Succulent Karoo Ecoregion	biolink:OntologyClass
CUI-less	envo.json	UBERON:0005656	lens vesicle epithelium	lens vesicle epithelium	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:01001581	sea surface layer	sea surface layer	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000250_SYNONYM	boreal forest	boreal forest[SYNONYM_OF:subpolar coniferous forest biome]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000250_SYNONYM	taiga	taiga[SYNONYM_OF:subpolar coniferous forest biome]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000250	subpolar coniferous forest biome	subpolar coniferous forest biome	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001580_SYNONYM	Southern Australia Ecoregion	Southern Australia Ecoregion[SYNONYM_OF:Nullarbor Plains Xeric Shrubland Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001580	Nullarbor Plains Xeric Shrubland Ecoregion	Nullarbor Plains Xeric Shrubland Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000248	dense settlement biome	dense settlement biome	biolink:OntologyClass
CUI-less	envo.json	CHEBI:23982	ethanols	ethanols	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:01001579_SYNONYM	Southern Australia Ecoregion	Southern Australia Ecoregion[SYNONYM_OF:Great Victoria Desert Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001579	Great Victoria Desert Ecoregion	Great Victoria Desert Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000249	urban biome	urban biome	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000244	pinyon juniper woodland	pinyon juniper woodland	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001576_SYNONYM	Central Australia Ecoregion	Central Australia Ecoregion[SYNONYM_OF:Central Ranges Xeric Shrub Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001576	Central Ranges Xeric Shrub Ecoregion	Central Ranges Xeric Shrub Ecoregion	biolink:OntologyClass
CUI-less	envo.json	CHEBI:63161	glycosyl compound	glycosyl compound	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:01001575_SYNONYM	Western coast of Australia Ecoregion	Western coast of Australia Ecoregion[SYNONYM_OF:Carnarvon Xeric Shrublands Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001575	Carnarvon Xeric Shrublands Ecoregion	Carnarvon Xeric Shrublands Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000245	cropland biome	cropland biome	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001578_SYNONYM	Northwestern Australia	Northwestern Australia[SYNONYM_OF:The Great Sandy-Tanami Desert Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001578	The Great Sandy-Tanami Desert Ecoregion	The Great Sandy-Tanami Desert Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000246	village biome	village biome	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001577_SYNONYM	Western central Australia	Western central Australia[SYNONYM_OF:Gibson Desert Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001577	Gibson Desert Ecoregion	Gibson Desert Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000247	rangeland biome	rangeland biome	biolink:OntologyClass
CUI-less	envo.json	UBERON:0005638	anterior chamber epithelium	anterior chamber epithelium	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:33306	carbon group element atom	carbon group element atom	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:33308	carboxylic ester	carboxylic ester	biolink:ChemicalSubstance
CUI-less	envo.json	PATO:0002253_SYNONYM	plate-like	plate-like[SYNONYM_OF:platelike]	biolink:OntologyClass
CUI-less	envo.json	PATO:0002253	platelike	platelike	biolink:OntologyClass
CUI-less	envo.json	CHEBI:33300	pnictogen	pnictogen	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:33302	pnictogen molecular entity	pnictogen molecular entity	biolink:ChemicalSubstance
CUI-less	envo.json	PATO:0002254_SYNONYM	compressed	compressed[SYNONYM_OF:flattened]	biolink:OntologyClass
CUI-less	envo.json	PATO:0002254	flattened	flattened	biolink:OntologyClass
CUI-less	envo.json	CHEBI:33303	chalcogen	chalcogen	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:33304	chalcogen molecular entity	chalcogen molecular entity	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:01001572_SYNONYM	Southern central Australia Ecoregion	Southern central Australia Ecoregion[SYNONYM_OF:Tirari-Sturt Stony Desert Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001572	Tirari-Sturt Stony Desert Ecoregion	Tirari-Sturt Stony Desert Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000240	conifer woodland	conifer woodland	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001571	Australasia Ecoregion	Australasia Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000241	juniper woodland	juniper woodland	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001574_SYNONYM	Western Australia Ecoregion	Western Australia Ecoregion[SYNONYM_OF:Pilbara Shrublands Ecoregion]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001574	Pilbara Shrublands Ecoregion	Pilbara Shrublands Ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000242_SYNONYM	desert scrub	desert scrub[SYNONYM_OF:desert scrubland]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000242	desert scrubland	desert scrubland	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001573_SYNONYM	Eastern central Australia Ecoregion	Eastern central Australia Ecoregion[SYNONYM_OF:Simpson Desert Region]	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001573	Simpson Desert Region	Simpson Desert Region	biolink:OntologyClass
CUI-less	envo.json	ENVO:01000243	boulder	boulder	biolink:OntologyClass
CUI-less	envo.json	ENVO:01001570	terrestrial ecoregion	terrestrial ecoregion	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000342_SYNONYM	ice mass	ice mass[SYNONYM_OF:ice cap dome]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000342_SYNONYM	icecap dome	icecap dome[SYNONYM_OF:ice cap dome]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000342_SYNONYM	icecap dome	icecap dome[SYNONYM_OF:ice cap dome]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000342	ice cap dome	ice cap dome	biolink:OntologyClass
CUI-less	envo.json	CHEBI:25699	organic ion	organic ion	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00000343	particle of silt	particle of silt	biolink:OntologyClass
CUI-less	envo.json	CHEBI:25698	ether	ether	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00000340	grain of sand	grain of sand	biolink:OntologyClass
CUI-less	envo.json	CHEBI:25697	organic cation	organic cation	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00000341	piece of gravel	piece of gravel	biolink:OntologyClass
CUI-less	envo.json	CHEBI:25696	organic anion	organic anion	biolink:ChemicalSubstance
CUI-less	envo.json	RO:0002297	results in formation of	results in formation of	biolink:OntologyClass
CUI-less	envo.json	PATO:0000008_SYNONYM	velocity	velocity[SYNONYM_OF:speed]	biolink:OntologyClass
CUI-less	envo.json	PATO:0000008	speed	speed	biolink:OntologyClass
CUI-less	envo.json	RO:0002295	results in developmental progression of	results in developmental progression of	biolink:OntologyClass
CUI-less	envo.json	CHEBI:25693	organic heteromonocyclic compound	organic heteromonocyclic compound	biolink:ChemicalSubstance
CUI-less	envo.json	UBERON:0011108_SYNONYM	pectoral girdle joint	pectoral girdle joint[SYNONYM_OF:synovial joint of pectoral girdle]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0011108_SYNONYM	joint of shoulder girdle	joint of shoulder girdle[SYNONYM_OF:synovial joint of pectoral girdle]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0011108	synovial joint of pectoral girdle	synovial joint of pectoral girdle	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:36347	nuclear particle	nuclear particle	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:36344	hadron	hadron	biolink:ChemicalSubstance
CUI-less	envo.json	PATO:0001332	amorphous	amorphous	biolink:OntologyClass
CUI-less	envo.json	PATO:0000001	quality	quality	biolink:OntologyClass
CUI-less	envo.json	UBERON:0001796_SYNONYM	aqueous humour	aqueous humour[SYNONYM_OF:aqueous humor of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001796_SYNONYM	humor aquosus	humor aquosus[SYNONYM_OF:aqueous humor of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001796_SYNONYM	aqueous humor	aqueous humor[SYNONYM_OF:aqueous humor of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001796	aqueous humor of eyeball	aqueous humor of eyeball	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000464_SYNONYM	lumen	lumen[SYNONYM_OF:anatomical space]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000464_SYNONYM	space	space[SYNONYM_OF:anatomical space]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000464_SYNONYM	anatomical spaces	anatomical spaces[SYNONYM_OF:anatomical space]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000464_SYNONYM	lumen space	lumen space[SYNONYM_OF:anatomical space]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000464	anatomical space	anatomical space	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000465	material anatomical entity	material anatomical entity	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001798	vitreous body	vitreous body	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000466_SYNONYM	immaterial physical anatomical entity	immaterial physical anatomical entity[SYNONYM_OF:immaterial anatomical entity]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000466	immaterial anatomical entity	immaterial anatomical entity	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00000348	grain of rocky sand	grain of rocky sand	biolink:OntologyClass
CUI-less	envo.json	UBERON:0001797_SYNONYM	humor vitreous	humor vitreous[SYNONYM_OF:vitreous humor]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001797_SYNONYM	ocular fluid	ocular fluid[SYNONYM_OF:vitreous humor]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001797_SYNONYM	portion of vitreous humor	portion of vitreous humor[SYNONYM_OF:vitreous humor]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001797_SYNONYM	humoral fluid	humoral fluid[SYNONYM_OF:vitreous humor]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001797_SYNONYM	vitreous	vitreous[SYNONYM_OF:vitreous humor]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001797_SYNONYM	whole portion of vitreous humor	whole portion of vitreous humor[SYNONYM_OF:vitreous humor]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001797_SYNONYM	humor vitreus	humor vitreus[SYNONYM_OF:vitreous humor]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001797_SYNONYM	vitreous humour	vitreous humour[SYNONYM_OF:vitreous humor]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001797_SYNONYM	vitreous fluid	vitreous fluid[SYNONYM_OF:vitreous humor]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001797	vitreous humor	vitreous humor	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000467_SYNONYM	organ system	organ system[SYNONYM_OF:anatomical system]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000467_SYNONYM	connected anatomical system	connected anatomical system[SYNONYM_OF:anatomical system]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000467_SYNONYM	system	system[SYNONYM_OF:anatomical system]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000467_SYNONYM	anatomical systems	anatomical systems[SYNONYM_OF:anatomical system]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000467_SYNONYM	body system	body system[SYNONYM_OF:anatomical system]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000467	anatomical system	anatomical system	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00000349	terrarium	terrarium	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000346	grain of acid dune sand	grain of acid dune sand	biolink:OntologyClass
CUI-less	envo.json	CHEBI:36342	subatomic particle	subatomic particle	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00000347	grain of sea sand	grain of sea sand	biolink:OntologyClass
CUI-less	envo.json	CHEBI:36343	composite particle	composite particle	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00000344	grain of desert sand	grain of desert sand	biolink:OntologyClass
CUI-less	envo.json	CHEBI:36340	fermion	fermion	biolink:ChemicalSubstance
CUI-less	envo.json	UBERON:0000463_SYNONYM	body fluid or substance	body fluid or substance[SYNONYM_OF:organism substance]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000463_SYNONYM	body substance	body substance[SYNONYM_OF:organism substance]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000463_SYNONYM	portion of body substance	portion of body substance[SYNONYM_OF:organism substance]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000463_SYNONYM	portion of organism substance	portion of organism substance[SYNONYM_OF:organism substance]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000463	organism substance	organism substance	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00000345	grain of beach sand	grain of beach sand	biolink:OntologyClass
CUI-less	envo.json	CHEBI:36341	boson	boson	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00000353	island arc	island arc	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000354_SYNONYM	volcanic system	volcanic system[SYNONYM_OF:volcanic field]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000354_SYNONYM	volcanic group	volcanic group[SYNONYM_OF:volcanic field]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000354_SYNONYM	volcanic complex	volcanic complex[SYNONYM_OF:volcanic field]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000354	volcanic field	volcanic field	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000351	volcanic arc	volcanic arc	biolink:OntologyClass
CUI-less	envo.json	CHEBI:23045	carotenol	carotenol	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00000352	continental arc	continental arc	biolink:OntologyClass
CUI-less	envo.json	UBERON:0001778_SYNONYM	ciliary body epithelium	ciliary body epithelium[SYNONYM_OF:ciliary epithelium]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001778_SYNONYM	epithelium of ciliary body	epithelium of ciliary body[SYNONYM_OF:ciliary epithelium]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001778_SYNONYM	ocular ciliary epithelium	ocular ciliary epithelium[SYNONYM_OF:ciliary epithelium]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001778	ciliary epithelium	ciliary epithelium	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00000350	somma volcano	somma volcano	biolink:OntologyClass
CUI-less	envo.json	RO:0002286	developmentally succeeded by	developmentally succeeded by	biolink:OntologyClass
CUI-less	envo.json	PATO:0000014_SYNONYM	colour	colour[SYNONYM_OF:color]	biolink:OntologyClass
CUI-less	envo.json	PATO:0000014_SYNONYM	relative color	relative color[SYNONYM_OF:color]	biolink:OntologyClass
CUI-less	envo.json	PATO:0000014	color	color	biolink:OntologyClass
CUI-less	envo.json	UBERON:0013765_SYNONYM	digestive organ	digestive organ[SYNONYM_OF:digestive system element]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0013765_SYNONYM	digestive system organ	digestive system organ[SYNONYM_OF:digestive system element]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0013765	digestive system element	digestive system element	biolink:AnatomicalEntity
CUI-less	envo.json	PATO:0000019	color pattern	color pattern	biolink:OntologyClass
CUI-less	envo.json	CHEBI:23043	epoxycarotenoid	epoxycarotenoid	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:23044	carotenoid	carotenoid	biolink:ChemicalSubstance
CUI-less	envo.json	PATO:0000018	fluorescence	fluorescence	biolink:OntologyClass
CUI-less	envo.json	CHEBI:24373	glycine derivative	glycine derivative	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:23042	carotene	carotene	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:36357	polyatomic entity	polyatomic entity	biolink:ChemicalSubstance
CUI-less	envo.json	CHEBI:36358	polyatomic ion	polyatomic ion	biolink:ChemicalSubstance
CUI-less	envo.json	PATO:0000011	age	age	biolink:OntologyClass
CUI-less	envo.json	CHEBI:36359	phosphorus oxoacid derivative	phosphorus oxoacid derivative	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00000359	natural monument	natural monument	biolink:OntologyClass
CUI-less	envo.json	UBERON:0000456_SYNONYM	bodily secretion	bodily secretion[SYNONYM_OF:secretion of exocrine gland]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000456_SYNONYM	secreted substance	secreted substance[SYNONYM_OF:secretion of exocrine gland]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000456_SYNONYM	secretion	secretion[SYNONYM_OF:secretion of exocrine gland]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000456_SYNONYM	exocrine gland fluid	exocrine gland fluid[SYNONYM_OF:secretion of exocrine gland]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000456_SYNONYM	exocrine gland secretion	exocrine gland secretion[SYNONYM_OF:secretion of exocrine gland]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000456_SYNONYM	exocrine gland fluid or secretion	exocrine gland fluid or secretion[SYNONYM_OF:secretion of exocrine gland]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000456_SYNONYM	exocrine gland fluid/secretion	exocrine gland fluid/secretion[SYNONYM_OF:secretion of exocrine gland]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000456_SYNONYM	external secretion	external secretion[SYNONYM_OF:secretion of exocrine gland]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0000456	secretion of exocrine gland	secretion of exocrine gland	biolink:AnatomicalEntity
CUI-less	envo.json	ENVO:00000357	lock	lock	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000358_SYNONYM	protected area	protected area[SYNONYM_OF:area of protected biodiversity]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000358	area of protected biodiversity	area of protected biodiversity	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000355	monogenetic volcanic field	monogenetic volcanic field	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000356_SYNONYM	pyroclastic dome	pyroclastic dome[SYNONYM_OF:pyroclastic cone]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000356	pyroclastic cone	pyroclastic cone	biolink:OntologyClass
CUI-less	envo.json	CHEBI:36352	neutrino	neutrino	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00002983_SYNONYM	marine fuel	marine fuel[SYNONYM_OF:fuel oil]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00002983_SYNONYM	furnace oil	furnace oil[SYNONYM_OF:fuel oil]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00002983_SYNONYM	heavy oil	heavy oil[SYNONYM_OF:fuel oil]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00002983	fuel oil	fuel oil	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000320_SYNONYM	cleft	cleft[SYNONYM_OF:crevasse]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000320_SYNONYM	fissure	fissure[SYNONYM_OF:crevasse]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000320_SYNONYM	cleft	cleft[SYNONYM_OF:crevasse]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000320	crevasse	crevasse	biolink:OntologyClass
CUI-less	envo.json	CHEBI:23014	carbon oxide	carbon oxide	biolink:ChemicalSubstance
CUI-less	envo.json	ENVO:00000321	joint-plane cave	joint-plane cave	biolink:OntologyClass
CUI-less	envo.json	ENVO:00002982	clay	clay	biolink:OntologyClass
CUI-less	envo.json	UBERON:0001766_SYNONYM	eye anterior chamber	eye anterior chamber[SYNONYM_OF:anterior chamber of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001766_SYNONYM	anterior chamber of eye	anterior chamber of eye[SYNONYM_OF:anterior chamber of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001766_SYNONYM	anterior chamber	anterior chamber[SYNONYM_OF:anterior chamber of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001766_SYNONYM	camera anterior bulbi oculi	camera anterior bulbi oculi[SYNONYM_OF:anterior chamber of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001766_SYNONYM	camera anterior bulbi	camera anterior bulbi[SYNONYM_OF:anterior chamber of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001766_SYNONYM	camera oculi anterior	camera oculi anterior[SYNONYM_OF:anterior chamber of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001766_SYNONYM	camera anterior	camera anterior[SYNONYM_OF:anterior chamber of eyeball]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001766	anterior chamber of eyeball	anterior chamber of eyeball	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001769_SYNONYM	irises	irises[SYNONYM_OF:iris]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001769_SYNONYM	irides	irides[SYNONYM_OF:iris]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001769_SYNONYM	anterior uvea	anterior uvea[SYNONYM_OF:iris]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001769	iris	iris	biolink:AnatomicalEntity
CUI-less	envo.json	CHEBI:23016	carbonates	carbonates	biolink:ChemicalSubstance
CUI-less	envo.json	UBERON:0001768_SYNONYM	uveal tract	uveal tract[SYNONYM_OF:uvea]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001768_SYNONYM	tunica vasculosa of eyeball	tunica vasculosa of eyeball[SYNONYM_OF:uvea]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001768_SYNONYM	vascular layer of eyeball	vascular layer of eyeball[SYNONYM_OF:uvea]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001768_SYNONYM	pars iridica retinae	pars iridica retinae[SYNONYM_OF:uvea]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001768_SYNONYM	tunica vasculosa bulbi	tunica vasculosa bulbi[SYNONYM_OF:uvea]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001768_SYNONYM	tunica vasculatis oculi	tunica vasculatis oculi[SYNONYM_OF:uvea]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001768	uvea	uvea	biolink:AnatomicalEntity
CUI-less	envo.json	PATO:0000025_SYNONYM	structure, composition	structure, composition[SYNONYM_OF:composition]	biolink:OntologyClass
CUI-less	envo.json	PATO:0000025_SYNONYM	content	content[SYNONYM_OF:composition]	biolink:OntologyClass
CUI-less	envo.json	PATO:0000025_SYNONYM	compositionality	compositionality[SYNONYM_OF:composition]	biolink:OntologyClass
CUI-less	envo.json	PATO:0000025_SYNONYM	composed of	composed of[SYNONYM_OF:composition]	biolink:OntologyClass
CUI-less	envo.json	PATO:0000025	composition	composition	biolink:OntologyClass
CUI-less	envo.json	UBERON:0013754_SYNONYM	skin layer	skin layer[SYNONYM_OF:integumentary system layer]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0013754_SYNONYM	layer of skin	layer of skin[SYNONYM_OF:integumentary system layer]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0013754	integumentary system layer	integumentary system layer	biolink:AnatomicalEntity
CUI-less	envo.json	PATO:0001351	area density	area density	biolink:OntologyClass
CUI-less	envo.json	CHEBI:60004	mixture	mixture	biolink:ChemicalSubstance
CUI-less	envo.json	PATO:0001354	translucent	translucent	biolink:OntologyClass
CUI-less	envo.json	PATO:0001353	volumetric density	volumetric density	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000328_SYNONYM	unsaturated zone	unsaturated zone[SYNONYM_OF:vadose zone]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000328	vadose zone	vadose zone	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000329_SYNONYM	zone of saturation	zone of saturation[SYNONYM_OF:phreatic zone]	biolink:OntologyClass
CUI-less	envo.json	ENVO:00000329	phreatic zone	phreatic zone	biolink:OntologyClass
CUI-less	envo.json	UBERON:0001776_SYNONYM	choroidea	choroidea[SYNONYM_OF:optic choroid]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001776_SYNONYM	choroidea	choroidea[SYNONYM_OF:optic choroid]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001776_SYNONYM	eye choroid	eye choroid[SYNONYM_OF:optic choroid]	biolink:AnatomicalEntity
CUI-less	envo.json	UBERON:0001776_SYNONYM	posterior uvea	posterior uvea[SYNONYM_OF:optic choroid]	biolink:AnatomicalEntity
